epoch,accuracy,loss,val_accuracy,val_loss
0,0.19635416567325592,1.8397949934005737,0.19434306025505066,1.7948628664016724
1,0.29895833134651184,1.6558440923690796,0.37347930669784546,1.4723061323165894
2,0.4114583432674408,1.421334147453308,0.4638077914714813,1.2439764738082886
