epoch,accuracy,loss,val_accuracy,val_loss
0,0.24439601600170135,1.7522222995758057,0.29614827036857605,1.6783161163330078
1,0.4045765995979309,1.4237672090530396,0.3670058250427246,1.2899845838546753
2,0.5420299172401428,1.10747230052948,0.640625,0.8996175527572632
3,0.6458593010902405,0.8467144966125488,0.6976743936538696,0.6943989396095276
4,0.6861768364906311,0.7016617059707642,0.7401889562606812,0.6045635342597961
5,0.7166874408721924,0.6206480860710144,0.711482584476471,0.5968765616416931
6,0.7278953790664673,0.5979398488998413,0.7354651093482971,0.5702556371688843
7,0.7331880331039429,0.5838234424591064,0.7554506063461304,0.521831750869751
8,0.7384806871414185,0.5602301359176636,0.7245639562606812,0.6043037176132202
9,0.7447073459625244,0.5499767065048218,0.7543604373931885,0.5075204372406006
10,0.7524906396865845,0.534181535243988,0.742732584476471,0.5510797500610352
11,0.7643212676048279,0.5168555378913879,0.7558139562606812,0.5612583160400391
12,0.7596513032913208,0.5155643820762634,0.7736191749572754,0.48581257462501526
13,0.7683686017990112,0.5030912756919861,0.7093023061752319,0.667123556137085
14,0.7730386257171631,0.4930475652217865,0.7554506063461304,0.5599778890609741
15,0.7816002368927002,0.4713602662086487,0.7805232405662537,0.45998361706733704
16,0.7890722155570984,0.47322073578834534,0.796875,0.4398723542690277
17,0.7935865521430969,0.465152770280838,0.758357584476471,0.5182955265045166
18,0.7962328791618347,0.4413909316062927,0.773982584476471,0.43534597754478455
19,0.7935865521430969,0.46669209003448486,0.8070493936538696,0.42283374071121216
20,0.8021482229232788,0.43062272667884827,0.796875,0.44748881459236145
21,0.8075965046882629,0.43054503202438354,0.8012354373931885,0.487980455160141
22,0.8138231635093689,0.41466400027275085,0.8168604373931885,0.39883866906166077
23,0.8203611373901367,0.41001543402671814,0.7732558250427246,0.5200069546699524
24,0.8262764811515808,0.3897738754749298,0.8023256063461304,0.4625481963157654
25,0.8264321088790894,0.3959542512893677,0.8273982405662537,0.3857070505619049
26,0.8348380923271179,0.38129520416259766,0.8361191749572754,0.3780190646648407
27,0.8384184241294861,0.3757876753807068,0.8561046719551086,0.3437108099460602
28,0.8370174169540405,0.37378987669944763,0.8386628031730652,0.3682509660720825
29,0.8362390995025635,0.37643611431121826,0.820857584476471,0.39085787534713745
30,0.8544520735740662,0.34338632225990295,0.8539243936538696,0.33146896958351135
31,0.8466687202453613,0.36566027998924255,0.8426598906517029,0.3501659631729126
32,0.8510273694992065,0.3366374671459198,0.7732558250427246,0.549917995929718
33,0.8465130925178528,0.3547244369983673,0.741642415523529,0.6226375699043274
